vessel_key,identity_basis,name,imo,mmsi,operator,ais_type,type_label,length_m,width_m,gross_tonnage,dimension_quality,size_band_reliable,existing_cruise_classification,candidate_classification,confidence_score,classification_reasons,exclusion_reasons,total_estimated_co2_tonnes,latest_month_estimated_co2_tonnes,observation_count,active_days,first_observed,latest_observed
MMSI:366629680,MMSI,GARDEN STATE,,366629680,,60,60,24,7,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: 60; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,34.503,34.503,55,2,2026-07-01T14:55:31.464Z,2026-07-02T14:48:43.010Z
MMSI:366651000,MMSI,HENRY HUDSON,,366651000,,Passenger ship,Passenger ship,0,0,0,MISSING,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.58,MMSI present; AIS/type metadata: Passenger ship,no yacht evidence in available metadata,67.213,67.213,23,2,2026-07-01T14:31:11.981Z,2026-07-02T14:44:35.281Z
MMSI:366659730,MMSI,CHRISTINE ANDERSON,,366659730,,Passenger ship,Passenger ship,61,20,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,115.94,115.94,115,2,2026-07-01T15:42:55.911Z,2026-07-02T14:50:33.961Z
MMSI:366751060,MMSI,ROBERT G BROWNLEE,,366751060,,Passenger ship,Passenger ship,30,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,36.471,36.471,42,1,2026-07-01T16:48:42.652Z,2026-07-01T18:16:32.972Z
MMSI:366776000,MMSI,ISLAND QUEEN,,366776000,,Passenger ship,Passenger ship,30,9,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,107.122,107.122,154,2,2026-07-01T15:03:36.559Z,2026-07-02T14:48:37.706Z
MMSI:366793760,MMSI,ADVENTURE HORNBLOWER,,366793760,,Passenger ship,Passenger ship,49,12,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,29,2,2026-07-01T15:26:14.672Z,2026-07-02T14:47:16.233Z
MMSI:366851670,MMSI,BROOKLYN,,366851670,,Passenger ship,Passenger ship,19,8,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,0,0,65,2,2026-07-01T14:32:02.546Z,2026-07-02T14:39:28.460Z
MMSI:366851680,MMSI,SEN FRANK LAUTENBERG,,366851680,,Passenger ship,Passenger ship,26,9,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,142.07399999999998,142.07399999999998,129,2,2026-07-01T14:57:15.136Z,2026-07-02T14:50:38.332Z
MMSI:366863240,MMSI,CHRISTOPHER COLUMBUS,,366863240,,Passenger ship,Passenger ship,27,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,76.754,76.754,105,2,2026-07-01T14:45:34.345Z,2026-07-02T14:48:03.051Z
MMSI:366867370,MMSI,COOPER RIVER,,366867370,,Passenger ship,Passenger ship,15,5,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,non-yacht service/commercial vessel signal detected; reliable length is below the 24 m yacht threshold,8.744,8.744,73,2,2026-07-01T16:48:45.876Z,2026-07-02T14:49:57.085Z
MMSI:366868360,MMSI,HOBOKEN,,366868360,,Passenger ship,Passenger ship,26,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,105.054,105.054,113,2,2026-07-01T14:36:43.502Z,2026-07-02T14:50:45.418Z
MMSI:366872110,MMSI,HERON,,366872110,,Passenger ship,Passenger ship,34,44,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,0,0,117,2,2026-07-01T14:42:47.611Z,2026-07-02T14:49:27.212Z
MMSI:366889830,MMSI,LEGACY        ?,,366889830,,Passenger ship,Passenger ship,23,6,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,28.101,28.101,125,2,2026-07-01T15:14:16.335Z,2026-07-02T14:44:15.127Z
MMSI:366902320,MMSI,ADM RICHARD E BENNIS,,366902320,,Passenger ship,Passenger ship,26,9,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,72.394,72.394,58,2,2026-07-01T14:28:14.214Z,2026-07-02T14:37:40.590Z
MMSI:366902350,MMSI,GOV THOMAS H KEAN,,366902350,,Passenger ship,Passenger ship,26,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,8.918,8.918,4,1,2026-07-02T13:59:50.229Z,2026-07-02T14:26:26.993Z
MMSI:366902360,MMSI,CONG ROBERT A ROE,,366902360,,Passenger ship,Passenger ship,26,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,42.674,42.674,52,1,2026-07-02T11:54:59.395Z,2026-07-02T14:49:44.152Z
MMSI:366923440,MMSI,CAROL JEAN,,366923440,,Passenger ship,Passenger ship,56,13,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,47.432,47.432,7,1,2026-07-02T12:44:18.398Z,2026-07-02T14:38:31.920Z
MMSI:366937890,MMSI,VALLEY GEM,,366937890,,Passenger ship,Passenger ship,34,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,18.011,18.011,73,2,2026-07-01T14:41:11.779Z,2026-07-02T14:50:14.059Z
MMSI:366938840,MMSI,TIOGA,,366938840,,Passenger ship,Passenger ship,18,5,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,21.873,21.873,59,2,2026-07-01T17:06:26.617Z,2026-07-02T14:50:39.117Z
MMSI:366962380,MMSI,PIED PIPER,,366962380,,Passenger ship,Passenger ship,24,7,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,113.573,113.573,139,2,2026-07-01T14:38:24.201Z,2026-07-02T14:49:59.451Z
MMSI:366963980,MMSI,SAN FRANCISCO,,366963980,,Passenger ship,Passenger ship,58,15,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,72.818,72.818,143,2,2026-07-01T15:12:10.402Z,2026-07-02T14:49:46.926Z
MMSI:366969970,MMSI,SONOMA,,366969970,,Passenger ship,Passenger ship,47,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,107.37,107.37,158,2,2026-07-01T15:08:46.521Z,2026-07-02T14:50:45.352Z
MMSI:366977270,MMSI,VICTORY,,366977270,,60,60,5,18,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.7,MMSI present; AIS/type metadata: 60,dimensions are implausible for a yacht analysis,0,0,0,0,,
MMSI:366977380,MMSI,FREELANCE,,366977380,,Passenger ship,Passenger ship,25,7,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,13.852,13.852,4,2,2026-07-01T15:50:25.813Z,2026-07-02T14:30:55.904Z
MMSI:366985270,MMSI,HARBOR EMPEROR,,366985270,,Passenger ship,Passenger ship,24,9,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,76,1,2026-07-01T15:07:43.084Z,2026-07-01T18:15:32.725Z
MMSI:366990560,MMSI,JOHN STEVENS,,366990560,,Passenger ship,Passenger ship,30,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,121.172,121.172,140,2,2026-07-01T15:25:08.699Z,2026-07-02T14:49:17.188Z
MMSI:366990570,MMSI,CAPT MARK_SUMMERS,,366990570,,Passenger ship,Passenger ship,21,7,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,59.415,59.415,38,1,2026-07-02T12:24:20.680Z,2026-07-02T14:48:58.932Z
MMSI:367002980,MMSI,ANGEL ISLAND,,367002980,,Passenger ship,Passenger ship,18,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,16.542,16.542,41,1,2026-07-01T16:33:30.243Z,2026-07-01T18:14:39.747Z
MMSI:367006980,MMSI,SAN FRANCISCO BELLE,,367006980,,60,60,67,23,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: 60; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,125,2,2026-07-01T15:19:18.922Z,2026-07-02T14:49:28.388Z
MMSI:367013020,MMSI,SPIRIT OF SEATTLE,,367013020,,Passenger ship,Passenger ship,36,11,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,12.68,12.68,99,2,2026-07-01T15:59:39.079Z,2026-07-02T14:51:07.244Z
MMSI:367013040,MMSI,GOODTIME II,,367013040,,Passenger ship,Passenger ship,27,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,2,2,2026-07-01T15:39:37.733Z,2026-07-02T11:51:41.952Z
MMSI:367013050,MMSI,GOODTIME III,,367013050,,Passenger ship,Passenger ship,27,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,27.403,27.403,124,1,2026-07-01T15:26:15.495Z,2026-07-01T18:16:55.939Z
MMSI:367018850,MMSI,MOONLIGHT,,367018850,,Passenger ship,Passenger ship,35,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,50.173,50.173,52,2,2026-07-01T16:31:49.700Z,2026-07-02T14:10:00.888Z
MMSI:367055340,MMSI,ODYSSEY 3,,367055340,,Passenger ship,Passenger ship,73,20,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,137,2,2026-07-01T14:31:53.483Z,2026-07-02T14:45:33.901Z
MMSI:367055650,MMSI,ISLAND EXPEDITION,,367055650,,Passenger ship,Passenger ship,20,6,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,67.313,67.313,70,2,2026-07-01T16:15:56.023Z,2026-07-02T14:50:57.577Z
MMSI:367074170,MMSI,FREDERICK L NOLAN JR,,367074170,,Passenger ship,Passenger ship,25,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,53.835,53.835,122,2,2026-07-01T15:06:19.894Z,2026-07-02T14:46:15.448Z
MMSI:367091440,MMSI,VICTORIA STAR 2,,367091440,,Passenger ship,Passenger ship,29,7,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,2.566,2.566,32,1,2026-07-01T16:27:30.628Z,2026-07-01T18:05:50.403Z
MMSI:367115870,MMSI,ST. ANASTASIA,,367115870,,Passenger ship,Passenger ship,15,6,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,14.798,14.798,28,2,2026-07-01T15:48:25.961Z,2026-07-02T14:47:29.601Z
MMSI:367124840,MMSI,AMERICAN PRINCESS,,367124840,,Passenger ship,Passenger ship,28,7,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,3.612,3.612,4,2,2026-07-01T16:14:54.998Z,2026-07-02T13:45:51.610Z
MMSI:367134010,MMSI,ED ROGOWSKY,,367134010,,Passenger ship,Passenger ship,22,8,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,1.246,1.246,3,1,2026-07-02T14:47:30.660Z,2026-07-02T14:50:29.970Z
MMSI:367138330,MMSI,WILLIAM D EVANS,,367138330,,60,60,0,0,0,MISSING,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.58,MMSI present; AIS/type metadata: 60,no yacht evidence in available metadata,0,0,2,1,2026-07-01T16:06:22.709Z,2026-07-01T16:12:25.353Z
MMSI:367148710,MMSI,SPIRITOFPHILADELPHIA,,367148710,,Passenger ship,Passenger ship,48,11,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,3,1,2026-07-01T18:09:17.193Z,2026-07-01T18:13:37.654Z
MMSI:367148890,MMSI,CAPITAL ELITE,,367148890,,Passenger ship,Passenger ship,21,6,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,0,0,11,2,2026-07-01T15:45:55.387Z,2026-07-02T14:04:11.829Z
MMSI:367150210,MMSI,SEAWARD 15,,367150210,,Passenger ship,Passenger ship,21,3,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,73.217,73.217,32,2,2026-07-01T15:39:37.986Z,2026-07-02T14:12:23.187Z
MMSI:367162820,MMSI,MMSI 367162820,,367162820,,Passenger ship,Passenger ship,0,0,0,MISSING,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.58,MMSI present; AIS/type metadata: Passenger ship,no yacht evidence in available metadata,57.372,57.372,131,1,2026-07-01T14:48:52.684Z,2026-07-01T18:16:12.943Z
MMSI:367168190,MMSI,GRAND LUXE,,367168190,,Passenger ship,Passenger ship,67,16,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,23,2,2026-07-01T15:45:10.559Z,2026-07-02T14:51:17.241Z
MMSI:367177610,MMSI,FORT_INDEPENDENCE,,367177610,,Passenger ship,Passenger ship,27,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,17.364,17.364,46,1,2026-07-02T12:42:53.041Z,2026-07-02T14:49:29.210Z
MMSI:367179250,MMSI,AILINE ELIZABETH,,367179250,,Passenger ship,Passenger ship,19,8,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,26.431,26.431,43,2,2026-07-01T15:15:45.649Z,2026-07-02T14:51:10.445Z
MMSI:367187770,MMSI,MARIAN S. HEISKELL,,367187770,,Passenger ship,Passenger ship,20,8,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,62.654,62.654,36,1,2026-07-02T12:18:16.784Z,2026-07-02T14:49:09.927Z
MMSI:367192970,MMSI,CAT EXPRESS,,367192970,,Passenger ship,Passenger ship,29,12,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,18.236,18.236,101,2,2026-07-01T15:32:36.558Z,2026-07-02T14:50:10.374Z
MMSI:367195010,MMSI,THOMAS LAIGHTON,,367195010,,Passenger ship,Passenger ship,27,7,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,29.969,29.969,58,1,2026-07-01T15:32:38.415Z,2026-07-01T17:26:33.029Z
MMSI:367299720,MMSI,SAVANNAH RIVER QUEEN,,367299720,,60,60,53,6,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.7,MMSI present; AIS/type metadata: 60; length and width pass yacht plausibility checks,non-yacht service/commercial vessel signal detected,0,0,11,1,2026-07-02T11:50:42.948Z,2026-07-02T14:35:42.751Z
MMSI:367301110,MMSI,CODZILLA,,367301110,,Passenger ship,Passenger ship,20,6,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,71.473,71.473,115,2,2026-07-01T15:18:59.122Z,2026-07-02T14:51:12.090Z
MMSI:367302270,MMSI,DESTINY,,367302270,,60,60,28,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.7,MMSI present; AIS/type metadata: 60,dimensions are implausible for a yacht analysis,8.096,8.096,76,1,2026-07-01T14:27:57.092Z,2026-07-01T18:15:08.398Z
MMSI:367315540,MMSI,FLAMINGO,,367315540,,Passenger ship,Passenger ship,30,16,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,0,0,87,2,2026-07-01T15:26:24.606Z,2026-07-02T14:51:06.112Z
